1160;Equisetum sylvaticum;fertiler Trieb, zuerst unverzweigt und chlorophylllos, später grün werdend und mit verzweigten Seitentrieben, gleich wie die vegetativen Triebe;Equi005.jpg;Detail
1160;Equisetum sylvaticum;vegetativer, grüner Trieb mit verzweigten Seitentrieben;Equi004.jpg;Portrait
1160;Equisetum sylvaticum;Hochstaudenflur;Vege100.jpg;Standort
1160;Equisetum sylvaticum;links fertiler Trieb (zuerst unverzweigt, chlorophylllos, später gleich wie die vegetativen Triebe), rechts vegetativer, grüner Trieb mit verzweigten Seitentrieben;EquiEqusil.1.tif;Herbar
1165;Equisetum telmateia;vegetativer Trieb elfenbeinfarbig, mit unverzweigten Seitentrieben;Equi002.jpg;Detail
1165;Equisetum telmateia;Sporangienähre;Equi011.jpg;Detail
1165;Equisetum telmateia;vegetativer Trieb elfenbeinfarbig, mit unverzweigten Seitentrieben;EquiEqumax.1.tif;Herbar
1165;Equisetum telmateia;vegetativer Trieb elfenbeinfarbig, mit unverzweigten Seitentrieben;Equi014.jpg;Portrait
1165;Equisetum telmateia;"fertile, chlorophylllose, unverzweigte Triebe mit Sporangienähren an der Spitze; daneben vorjährige, abgestorbene (deshalb graue), vegetative Triebe";Equi003.jpg;Portrait
1165;Equisetum telmateia;fertile, chlorophylllose, unverzweigte Triebe mit Sporangienähren an der Spitze;Equi006.jpg;Portrait
1165;Equisetum telmateia;Wald;Vege015.jpg;Standort
1170;Filicatae;Filicatae, hier eine Ophioglossidae (Botrychium lunaria);Ophi001.jpg;Portrait
1170;Filicatae;Filicatae, hier eine Ophioglossidae (Botrychium lunaria);OphiBotlun.1.tif;Herbar
1170;Filicatae;Filicatae, hier eine Pterididae (Phyllitis scolopendrium);Popo005.jpg;Portrait
1170;Filicatae;Filicatae, hier eine Pterididae (Dryopteris filix-mas);Popo010.jpg;Portrait
1170;Filicatae;Filicatae, hier eine Pterididae (Dryopteris filix-mas);PopoDryfil.3.tif;Herbar
1170;Filicatae;Filicatae, hier eine Pterididae (Phyllitis scolopendrium);PopoPhysco.2.tif;Herbar
1180;Ophioglossidae;Botrychium lunaria;Ophi001.jpg;Portrait
1180;Ophioglossidae;Botrychium lunaria;Ophi010.jpg;Portrait
1180;Ophioglossidae;Botrychium lunaria;OphiBotlun.1.tif;Herbar
1185;Ophioglossaceae;"Blatt mit fertilem (links) und vegetativem Teil (rechts); Botrychium lunaria";OphiBotlun.1.tif;Herbar
1185;Ophioglossaceae;Botrychium lunaria;Ophi005.jpg;Portrait
1190;Botrychium lunaria;;Ophi001.jpg;Portrait
1190;Botrychium lunaria;;Ophi005.jpg;Portrait
1190;Botrychium lunaria;;Ophi008.jpg;Portrait
1190;Botrychium lunaria;;Ophi010.jpg;Portrait
1190;Botrychium lunaria;Blatt mit fertilem (links) und vegetativem, gefiedertem Teil (rechts);OphiBotlun.1.tif;Herbar
1190;Botrychium lunaria;alpiner Rasen;Vege146.jpg;Standort
1190;Botrychium lunaria;alpiner Rasen;Vege159.jpg;Standort
1200;Pterididae;Phyllitis scolopendrium (Aspleniaceae);Popo005.jpg;Portrait
1200;Pterididae;Dryopteris filix-mas (Dryopteridaceae);Popo010.jpg;Portrait
1200;Pterididae;Dryopteris filix-mas (Dryopteridaceae);PopoDryfil.3.tif;Herbar
1200;Pterididae;Phyllitis scolopendrium (Aspleniaceae);PopoPhysco.2.tif;Herbar
1210;Aspleniaceae;Asplenium ruta-muraria;PopoAsprut.1.tif;Herbar
1210;Aspleniaceae;Phyllitis scolopendrium;PopoPhysco.1.tif;Herbar
1210;Aspleniaceae;"junge Sori strichförmig (weisslich, rechts), alte Sori wegen der aufgeplatzten Sporangien nicht mehr strichförmig (braun, links); Asplenium trichomanes";PopoAsptri.2.tif;Herbar
1210;Aspleniaceae;Asplenium trichomanes;Popo016.jpg;Portrait
1210;Aspleniaceae;Asplenium ruta-muraria;Popo056.jpg;Portrait
1210;Aspleniaceae;strichförmige Sori auf der Blattunterseite (hier Phyllitis scolopendrium);Popo027.jpg;Detail
1210;Aspleniaceae;Phyllitis scolopendrium;Popo005.jpg;Portrait
1220;Asplenium;"Blätter geteilt, hier einfach gefiedert; junger Wedel von unten (Sporangien noch geschlossen, Sori deshalb deutlich strichförmig; hier Asplenium viride)";Popo007.jpg;Detail
1220;Asplenium;Asplenium trichomanes (oben) und Asplenium ruta-muraria (unten);Popo019.jpg;Portrait
1220;Asplenium;"Blätter geteilt, hier 2-3fach gefiedert; Asplenium ruta-muraria";PopoAsprut.1.tif;Herbar
1220;Asplenium;"Blätter geteilt, hier einfach gefiedert; junge Sori strichförmig (weisslich, rechts), alte Sori wegen der aufgeplatzten Sporangien nicht mehr strichförmig (braun, links); Asplenium trichomanes";PopoAsptri.2.tif;Herbar
1230;Asplenium ruta-muraria;Wedel von unten, mit aufgeplatzten Sporangien (Sori deshalb nicht mehr strichförmig);Popo008.jpg;Detail
1230;Asplenium ruta-muraria;Pflanze in einer Mauerritze;Popo015.jpg;Portrait
1230;Asplenium ruta-muraria;Mauer mit Asplenien: unten Asplenium ruta-muraria (oben Asplenium trichomanes);Popo019.jpg;Standort
1230;Asplenium ruta-muraria;Blätter 2-3fach gefiedert;PopoAsprut.1.tif;Herbar
1230;Asplenium ruta-muraria;Pflanze in einer Felsspalte;Popo056.jpg;Portrait
1240;Asplenium trichomanes;;Popo045.jpg;Portrait
1240;Asplenium trichomanes;Pflanze in einer Mauerritze;Popo016.jpg;Portrait
1240;Asplenium trichomanes;Mauer mit Asplenien: oben Asplenium trichomanes (unten Asplenium ruta-muraria);Popo019.jpg;Standort
1240;Asplenium trichomanes;"Wedel von unten, mit aufgeplatzten Sporangien (Sori deshalb nicht mehr strichförmig); Blattachse dunkelrotbraun";Popo038.jpg;Detail
1240;Asplenium trichomanes;"Blätter einfach gefiedert, mit dunkelrotbrauner Blattachse; junge Sori strichförmig (weisslich, rechts), alte Sori wegen der aufgeplatzten Sporangien nicht mehr strichförmig (braun, links); Blattachse dunkelrotbraun";PopoAsptri.2.tif;Herbar
1240;Asplenium trichomanes;Blätter einfach gefiedert, mit dunkelrotbrauner Blattachse;PopoAsptri.1.tif;Herbar
1240;Asplenium trichomanes;zahlreiche Pflanzen in Mauerspalten;Popo049.jpg;Standort
1250;Asplenium viride;"Blätter einfach gefiedert, Blattachse grün; junger Wedel von unten; Sporangien noch geschlossen, Sori deshalb deutlich strichförmig";Popo007.jpg;Detail
1250;Asplenium viride;"Blätter einfach gefiedert, Blattachse grün; Wedel von unten, mit aufgeplatzten Sporangien (Sori deshalb nicht mehr strichförmig)";Popo017.jpg;Detail
1250;Asplenium viride;;Popo018.jpg;Portrait
1250;Asplenium viride;Blätter einfach gefiedert, Blattachse (in frischem Zustand) grün (im Herbar verfärbt, aber nicht dunkelrotbraun);PopoAspvir.1.tif;Herbar
1250;Asplenium viride;Pflanze in einer Felsspalte;Popo039.jpg;Portrait
1260;Phyllitis scolopendrium;;Popo005.jpg;Portrait
1260;Phyllitis scolopendrium;"Blätter ganzrandig, ungeteilt; Wedel von unten, mit strichförmigen Sori";Popo006.jpg;Detail
1260;Phyllitis scolopendrium;Blätter ganzrandig, ungeteilt;PopoPhysco.1.tif;Herbar
1260;Phyllitis scolopendrium;Blätter ganzrandig, ungeteilt;PopoPhysco.2.tif;Herbar
1265;Blechnaceae;Blechnum spicant;Popo044.jpg;Portrait
1265;Blechnaceae;Blechnum spicant;PopoBlespi.1.tif;Herbar
1270;Blechnum spicant;fertile Triebe feiner geteilt als die vegetativen Triebe;PopoBlespi.1.tif;Herbar
1270;Blechnum spicant;fertile Triebe feiner geteilt als die vegetativen Triebe;Popo044.jpg;Portrait
1270;Blechnum spicant;fertile Triebe feiner geteilt als die vegetativen Triebe;Popo040.jpg;Portrait
1270;Blechnum spicant;fertile Triebe feiner geteilt als die vegetativen Triebe;Popo022.jpg;Portrait
1275;Dryopteridaceae;Athyrium filix-femina;PopoAthfil.1.tif;Herbar
1275;Dryopteridaceae;Dryopteris filix-mas;PopoDryfil.3.tif;Herbar
1275;Dryopteridaceae;Dryopteris filix-mas;Popo010.jpg;Portrait
1275;Dryopteridaceae;Athyrium filix-femina;Popo034.jpg;Portrait
1280;Athyrium filix-femina;;Popo034.jpg;Portrait
1280;Athyrium filix-femina;"Blattabschnitte 1.Ordnung; oben: Athyrium filix-femina mit gefiederten, zugespitzten Abschnitten 1. und 2.Ordnung (unten Dryopteris filix-mas)";Popo037.jpg;Detail
1280;Athyrium filix-femina;Blätter 2-3fach gefiedert;PopoAthfil.1.tif;Herbar
1280;Athyrium filix-femina;Fiederabschnitte spitz;PopoAthfil.2.tif;Herbar
1280;Athyrium filix-femina;Wald (hier Laubmischwald);Vege007.jpg;Standort
1280;Athyrium filix-femina;Hochstaudenflur;Vege100.jpg;Standort
1280;Athyrium filix-femina;;Popo041.jpg;Portrait
1285;Cystopteris fragilis;Blattabschnitt mit Sori;Popo051.jpg;Detail
1285;Cystopteris fragilis;;PopoCysfra.1.tif;Herbar
1285;Cystopteris fragilis;;Popo023.jpg;Portrait
1285;Cystopteris fragilis;;Popo052.jpg;Portrait
1285;Cystopteris fragilis;Mauer;Popo048.jpg;Standort
1290;Dryopteris filix-mas;;Popo010.jpg;Portrait
