
671	Daphne striata
672	Astrantia major
673	Chaerophyllum villarsii
674	Daucus carota
675	Ligusticum mutellina
676	Sanicula europaea
677	Heracleum mantegazzianum
678	Heracleum
679	Hypericaceae
680	Hypericum perforatum
681	Viola arvensis
682	Brassica
683	Brassica napus
684	Brassica oleracea
685	Draba aizoides
686	Lunaria annua
687	Sinapis arvensis
688	Salix alba
689	Salix elaeagnos
690	Malvaceae
691	Malva neglecta
692	Malva sylvestris
693	Anagallis arvensis
694	Androsace alpina
695	Androsace helvetica
696	Androsace obtusifolia
697	Androsace vandellii
698	Primula hirsuta
699	Cornus mas
700	Empetraceae
701	Empetrum hermaphroditum
702	Lonicera alpigena
703	Lonicera nigra
704	Valerianella locusta
705	Fraxinus ornus
706	Apocynaceae
707	Vinca minor
708	Gentiana campestris
709	Gentiana germanica
710	Gentiana lutea
711	Gentiana punctata
712	Gentiana purpurea
713	Cruciata laevipes
714	Cruciata
715	Asperula
716	Asperula cynanchica
717	Galium anisophyllum
718	Galium verum
719	Solanales
720	Convolvulaceae
721	Calystegia sepium
722	Convolvulus arvensis
723	Cuscuta epithymum
724	Cuscutaceae
725	Solanum
726	Solanum tuberosum
727	Datura stramonium
728	Myosotis alpestris
729	Myosotis arvensis
730	Eritrichium nanum
731	Pulmonaria obscura
732	Pinguicula alpina
733	Pinguicula vulgaris
734	Plantago atrata
735	Chaenorrhinum minus
736	Digitalis grandiflora
737	Verbascum lychnitis
738	Linaria vulgaris
739	Melampyrum
740	Melampyrum pratense
741	Rhinanthus minor
742	Veronica arvensis
743	Veronica persica
744	Veronica hederifolia
745	Veronica beccabunga
746	Lamiales
747	Verbenaceae
748	Verbena officinalis
749	Ajuga pyramidalis
750	Mentha
751	Mentha arvensis
752	Origanum vulgare
753	Salvia
754	Salvia glutinosa
755	Stachys
756	Stachys recta
757	Stachys sylvatica
758	Teucrium
759	Teucrium montanum
760	Campanula patula
761	Phyteuma betonicifolium
762	Achillea atrata
763	Achillea macrophylla
764	Aster
765	Carduus defloratus
766	Carduus personata
767	Carlina acaulis
768	Centaurea cyanus
769	Cirsium spinosissimum
770	Cirsium oleraceum
771	Cirsium arvense
772	Doronicum
773	Doronicum clusii
774	Doronicum grandiflorum
775	Erigeron
776	Erigeron alpinus
777	Erigeron annuus
778	Eupatorium cannabinum
779	Gnaphalium supinum
780	Helianthus annuus
781	Petasites albus
782	Petasites hybridus
783	Senecio alpinus
784	Senecio incanus
785	Solidago
786	Solidago gigantea
787	Solidago virgaurea
788	Cichorium intybus
789	Hieracium villosum
790	Leontodon
791	Leontodon helveticus
792	Prenanthes purpurea
793	Sonchus oleraceus
794	Marchantiidae
795	Jungermaniidae
796	Bryidae
797	Sphagnidae
798	Arales
799	Carex parviflora
800	Selaginella helvetica
801	Marattiaceae
802	Ophioglossum vulgatum
803	Dryopteris carthusiana
804	Polypodium vulgare
805	Blechnaceae
806	Polypodiaceae
807	Pteridiaceae
808	Brachypodium sylvaticum
809	Melica uniflora
810	Poeae
811	Diverseae
812	Aveneae
813	Triticeae
814	Agrostideae
815	Magnoliidae
816	Ranunculidae
817	Caryophyllidae
818	Hamamelididae
819	Rosidae
820	Grossulariaceae
821	Ribes petraeum
822	Dilleniidae
823	Lamiidae
824	Asteridae
825	Buddlejaceae
826	Dummy Antiweizen
827	Poaceae 2
828	Festuca
829	Lolium
830	Melica
831	Poa
832	Apera spica-venti
833	Briza media
834	Cynosurus cristatus
835	Dactylis glomerata
836	Sesleria caerulea
837	1: lockere Rispe, mehrblütige Ä
838	2: lockere Rispe, 1blütige Ä
839	3: keine lockere Rispe
840	Festuca arundinacea
841	Festuca pratensis
842	Festuca rubra
843	Festuca vallesiaca
844	Poa annua
845	Poa alpina
846	Poa bulbosa
847	Poa pratensis
848	Poa trivialis
849	Lolium multiflorum
850	Lolium perenne
851	Melica nutans
852	Melica ciliata
853	Brachypodium
854	Bromus
855	Molinia caerulea
856	Nardus stricta
857	Phragmites australis
858	Stipa pennata
859	Zea mays
860	Brachypodium sylvaticum
861	Brachypodium pinnatum
862	Bromus erectus
863	Bromus sterilis
864	Bromus tectorum
865	Bromus hordeaceus
866	Anthoxantum odoratum
867	Arrhenatherum elatius
868	Avena sativa
869	Deschampsia caespitosa
870	Helictrotrichon pubescens
871	Trisetum flavescens
872	Hordeum
873	Agropyron repens
874	Secale cereale
875	Triticum aestivum
876	Hordeum murinum
877	Hordeum vulgare
878	Agrostis stolonifera
879	Alopecurus pratensis
880	Phleum pratense
881	Calamagrostis varia
882	Milium effusum
883	Outgroup
884	Outgroup
885	Holcus lanatus
886	ohne Honigblätter
887	mit Honigblättern
7116	Dryopteridaceae
7117	Athyrium filix-femina
7118	Dactylorhiza maculata
7119	Luzula sylvatica
7125	Daphne
7127	dummy
7128	Buddleja davidii
7129	Plantago
7130	Buddleja davidii
7132	Laubmoos akrokarp
7133	Laubmoos pleurokarp
7134	Adonis
7135	xx
7136	Papaveraceae
7137	Papaver rhoeas
7138	Chelidonium majus
7141	Rosoideae
7142	Prunoideae
7143	Maloideae
7144	xx
7145	xx
7146	xx
7147	Aceraceae
