ID	NAME	RANK	TYPE
14372	Blüten 3zählig, grün oder rötlich		MORTEXT
14373	Blüten 4- oder 5zählig		MORTEXT
14374	Blüten 4zählig		MORTEXT
14375	Blüten 4zählig (Ausnahme in der Gattung Potentilla)		MORTEXT
14376	Blüten 4zählig, 1geschlechtig		MORTEXT
14377	Blüten 4zählig, Kronblätter fehlen		MORTEXT
14378	Blüten 4zählig, aktinomorph, violett		MORTEXT
14379	Blüten 4zählig, grün		MORTEXT
14380	Blüten 4–8mm im Durchmesser		MORTEXT
14381	Blüten 5zählig, Fruchtknoten oberständig		MORTEXT
14382	Blüten 5zählig, gelb		MORTEXT
14383	Blüten 5zählig, schwach zygomorph		MORTEXT
14384	Blüten 5zählig, weiss		MORTEXT
14385	Blüten 5zählig, zwittrig		MORTEXT
14386	Blüten 5–7mm lang, weiss, gelb oder rötlich		MORTEXT
14387	Blüten 7–10mm lang, zu 2–5 in den Blattachseln		MORTEXT
14388	Blüten 8–14mm lang, weiss, oft mit lila Oberlippe und mit gelbem Fleck auf der Unterlippe		MORTEXT
14389	Blüten 8–18zählig, Fruchtknoten oberständig		MORTEXT
14390	Blüten abwärts geneigt, in einseitswendigen Trauben		MORTEXT
14391	Blüten aktinomorph		MORTEXT
14392	Blüten aktinomorph, meist 4zählig		MORTEXT
14393	Blüten aktinomorph, weiss oder violett		MORTEXT
14394	Blüten an aufrechten Seitentrieben, blau bis violett		MORTEXT
14395	Blüten aus dem Wasser ragend		MORTEXT
14396	Blüten bis 10cm lang, trichterförmig, weiss		MORTEXT
14397	Blüten blau		MORTEXT
14398	Blüten blau bis violett		MORTEXT
14399	Blüten blau, 2–2.5cm lang		MORTEXT
14400	Blüten blau, in der Kronröhre mit kleinen, gelben Schlundschuppen		MORTEXT
14401	Blüten blau, innen mit olivgrünen Flecken		MORTEXT
14402	Blüten blau, innen ohne olivgrüne Flecken		MORTEXT
14403	Blüten blau, relativ gross (5–10mm lang)		MORTEXT
14404	Blüten blau, schwach zygomorph		MORTEXT
14405	Blüten blau, selten rosa		MORTEXT
14406	Blüten blauviolett mit orangem Schlund		MORTEXT
14407	Blüten dunkelblau, am Ende der Stengel nahe beisammen		MORTEXT
14408	Blüten dunkelgelb bis orange		MORTEXT
14409	Blüten einzeln		MORTEXT
14410	Blüten einzeln 		MORTEXT
14411	Blüten einzeln auf blattartigen, steifen, stechenden Kurztrieben (Phyllokladium)		MORTEXT
14412	Blüten einzeln gestielt, zu 1–4 in den Blattachseln		MORTEXT
14413	Blüten einzeln in den Blattachseln		MORTEXT
14414	Blüten einzeln in den Blattachseln, blau		MORTEXT
14415	Blüten einzeln, gelb		MORTEXT
14416	Blüten einzeln, in einer lockeren Spirre		MORTEXT
14417	Blüten einzeln, kurz gestielt		MORTEXT
14418	Blüten einzeln, kurz gestielt, rosa		MORTEXT
14419	Blüten einzeln, kurz gestielt, weiss		MORTEXT
14420	Blüten einzeln, nickend		MORTEXT
14421	Blüten entlang der Triebespitzen, rosa, stark riechend		MORTEXT
14422	Blüten gelb		MORTEXT
14423	Blüten gelb 		MORTEXT
14424	Blüten gelb oder orange		MORTEXT
14425	Blüten gelb und weiss, oft rot überlaufen		MORTEXT
14426	Blüten gelb, 2–2.5cm lang		MORTEXT
14427	Blüten gelb, 3–4.5cm lang		MORTEXT
14428	Blüten gelb, 3–5cm lang		MORTEXT
14429	Blüten gelb, gross (2.5–3cm)		MORTEXT
14430	Blüten gelb, gross (bis 6cm im Durchmesser)		MORTEXT
14431	Blüten gelb, in einfachen Dolden		MORTEXT
14432	Blüten gelb, in hängenden Trauben		MORTEXT
14433	Blüten gelb, klein (<4mm lang)		MORTEXT
14434	Blüten gelb, klein (bis 1cm)		MORTEXT
14435	Blüten gelb, nach der Blüte dunkelbraun verfärbend		MORTEXT
14436	Blüten gelb, nach der Blüte weiss bis hellbraun verfärbend		MORTEXT
14437	Blüten gelb, relativ gross (5–10mm lang)		MORTEXT
14438	Blüten gelbgrün oder weiss		MORTEXT
14439	Blüten gelblich		MORTEXT
14440	Blüten gelblich oder rotviolett		MORTEXT
14441	Blüten gelblich, in kegelförmigen Rispen		MORTEXT
14442	Blüten gelblich, violett geadert		MORTEXT
14443	Blüten gelblichweiss, in Rispen in den Blattachseln		MORTEXT
14444	Blüten gespornt		MORTEXT
14445	Blüten glockenförmig, braunviolett		MORTEXT
14446	Blüten gross (>2cm im Durchmesser), blau bis violett		MORTEXT
14447	Blüten gross (>2cm im Durchmesser), rot		MORTEXT
14448	Blüten gross (bis 4cm), dunkelviolett, mit langem Sporn		MORTEXT
14449	Blüten gross (bis 7cm lang)		MORTEXT
14450	Blüten grün		MORTEXT
14451	Blüten grün, nickend		MORTEXT
14452	Blüten hellgelb		MORTEXT
14453	Blüten hellgelb mit dunkelgelbem bis orangem Schlund		MORTEXT
14454	Blüten hellgelb, in dichten, zylindrischen Trauben		MORTEXT
14455	Blüten hellgelb, mit dunklen Punkten		MORTEXT
14456	Blüten im Herbst erscheinend		MORTEXT
14457	Blüten im Herbst erscheinend, Früchte im Frühling reifend		MORTEXT
14458	Blüten im Spätsommer oder Herbst erscheinend		MORTEXT
14459	Blüten in 5- bis 15blütigen Köpfen, diese in einer eng zusammengezogenen Spirre		MORTEXT
14460	Blüten in Dolden		MORTEXT
14461	Blüten in Gruppen am Ende der Triebe, rosa, stark riechend		MORTEXT
14462	Blüten in Knäueln, unscheinbar		MORTEXT
14463	Blüten in Kolben		MORTEXT
14464	Blüten in Trauben (oder Rispen), manchmal auf 1 Blüte reduziert		MORTEXT
14465	Blüten in Trauben, manchmal auf 1 Blüte reduziert		MORTEXT
14466	Blüten in Wickeln angeordnet		MORTEXT
14467	Blüten in abstehenden, vielblütigen Schirmrispen		MORTEXT
14468	Blüten in abstehenden, wenigblütigen Schirmrispen		MORTEXT
14469	Blüten in allseitswendigen Trauben		MORTEXT
14470	Blüten in aufrechten Ähren oder Trauben		MORTEXT
14471	Blüten in dichten Halbquirlen, am Ende der Stengel gehäuft		MORTEXT
14472	Blüten in dichten, zylindrischen Rispen		MORTEXT
14473	Blüten in einfachen Dolden		MORTEXT
14474	Blüten in einfachen Dolden, manchmal auf 1 Blüte reduziert		MORTEXT
14475	Blüten in einseitswendigen Trauben		MORTEXT
14476	Blüten in endständigen, doldenartigen Trauben		MORTEXT
14477	Blüten in gestielten Trauben in den Achseln von Stengelblättern		MORTEXT
14478	Blüten in hängenden Trauben		MORTEXT
14479	Blüten in hängenden, schlanken, vielblütigen Rispen		MORTEXT
14480	Blüten in kleinen Ähren, diese einen kopfigen Blütenstand bildend		MORTEXT
14481	Blüten in kopfigen Trauben oder Ähren		MORTEXT
14482	Blüten in kopfigen Ähren, zur Fruchtzeit weisswollige Knäuel		MORTEXT
14483	Blüten in kugeligen bis zylindrischen Ähren		MORTEXT
14484	Blüten in lockerem Blütenstand		MORTEXT
14485	Blüten in lockeren, lang gestreckten Trauben		MORTEXT
14486	Blüten in schlaff überhängenden, wenigblütigen Schirmrispen		MORTEXT
14487	Blüten in schlanken, ährenartigen Blütenständen		MORTEXT
14488	Blüten in unverzweigten, zylindrischen Kolben		MORTEXT
14489	Blüten in vielblütigen Trauben		MORTEXT
14490	Blüten in vielblütigen, lang gestielten, einseitswendigen Trauben		MORTEXT
14491	Blüten in wenigblütigen Köpfen, diese in lockeren Spirren		MORTEXT
14492	Blüten in wenigblütigen Trauben		MORTEXT
14493	Blüten in wenigblütigen, kurz gestielten, einseitswendigen Trauben		MORTEXT
14494	Blüten in zahlreichen, kleinen Ähren, diese in lockeren Spirren		MORTEXT
14495	Blüten in zusammengesetzten Dolden		MORTEXT
14496	Blüten in Ährchen, mit meist 2zeilig angeordneten Spelzen		MORTEXT
14497	Blüten innen weiss und aussen rosa, ausserseits zottig behaart		MORTEXT
14498	Blüten klein (1.5–3cm lang), blau		MORTEXT
14499	Blüten klein (<2cm im Durchmesser), hellviolett, lang gestielt		MORTEXT
14500	Blüten klein (<2cm im Durchmesser), rosa		MORTEXT
14501	Blüten klein (<2cm im Durchmesser), rosa, kurz gestielt		MORTEXT
14502	Blüten klein (ca. 5mm lang), weisslich bis lila, mit kurzem Sporn		MORTEXT
14503	Blüten klein (meist weniger als 5mm lang)		MORTEXT
14504	Blüten klein, blau, in kugeligen, dichten Blütenständen 		MORTEXT
14505	Blüten klein, grünlichweiss		MORTEXT
14506	Blüten klein, kurz gestielt		MORTEXT
14507	Blüten klein, mit grünen Perigonblättern		MORTEXT
14508	Blüten klein, rotbraun, Lippe weiss mit roten Punkten		MORTEXT
14509	Blüten klein, schwarzrot, stark und süss riechend		MORTEXT
14510	Blüten klein, weiss, in reichblütigen Spirren		MORTEXT
14511	Blüten klein, zu 1–3 in den Blattachseln		MORTEXT
14512	Blüten kürzer als 1.5cm, meist weiss		MORTEXT
14513	Blüten lang gestielt, in Büscheln		MORTEXT
14514	Blüten meist 5zählig und aktinomorph		MORTEXT
14515	Blüten meist klein und oft reduziert oder umgewandelt		MORTEXT
14516	Blüten meist rot		MORTEXT
14517	Blüten meist unter 3cm im Durchmesser		MORTEXT
14518	Blüten meist weiss, in Trauben		MORTEXT
14519	Blüten mit 5 gelbgrünen Staminodien (innerer Staubblattkreis mit sterilen Staubblättern)		MORTEXT
14520	Blüten mit Sporn		MORTEXT
14521	Blüten mit den Blättern erscheinend		MORTEXT
14522	Blüten mit weissen, schmalovalen Kronblättern		MORTEXT
14523	Blüten nach den Blättern erscheinend		MORTEXT
14524	Blüten nickend		MORTEXT
14525	Blüten nickend, in einseitswendigem Blütenstand		MORTEXT
14526	Blüten nickend, in einseitswendigen Trauben		MORTEXT
14527	Blüten nickend, rosa		MORTEXT
14528	Blüten nickend, violett		MORTEXT
14529	Blüten oft 5zählig		MORTEXT
14530	Blüten oft in Spirren		MORTEXT
14531	Blüten oft in dichten, ährenartigen Blütenständen		MORTEXT
14532	Blüten orange		MORTEXT
14533	Blüten purpurn, 3.5–6cm lang		MORTEXT
14534	Blüten rosa		MORTEXT
14535	Blüten rosa oder weiss, gross (3–4.5cm lang)		MORTEXT
14536	Blüten rosa, 1–2cm lang		MORTEXT
14537	Blüten rosa, klein (bis 1.5cm im Durchmesser)		MORTEXT
14538	Blüten rot		MORTEXT
14539	Blüten rot bis violett		MORTEXT
14540	Blüten rot bis violett, bis 2.5cm lang		MORTEXT
14541	Blüten rot bis violett, in aufrechten Trauben		MORTEXT
14542	Blüten rot oder hellgelb		MORTEXT
14543	Blüten rot, 2–3cm lang		MORTEXT
14544	Blüten rot, ca. 1cm lang		MORTEXT
14545	Blüten rot, einzeln		MORTEXT
14546	Blüten rot, gross (2.5–4cm)		MORTEXT
14547	Blüten rot, gross (bis 3cm im Durchmesser)		MORTEXT
14548	Blüten rot, mit freien Kronblättern		MORTEXT
14549	Blüten rot, relativ gross (über 2cm lang)		MORTEXT
14550	Blüten rot, zu mehreren in kopfigen Blütenständen		MORTEXT
14551	Blüten rotbraun, zwischen den Blättern verborgen		MORTEXT
14552	Blüten rötlich bis weiss, mit violetter Schiffchenspitze, in einfachen Dolden		MORTEXT
14553	Blüten schmutzigweiss		MORTEXT
14554	Blüten schwach zygomorph, in Schirmrispen		MORTEXT
14555	Blüten sehr klein (<2mm im Durchmesser)		MORTEXT
14556	Blüten und obere Blätter braunviolett		MORTEXT
14557	Blüten unscheinbar		MORTEXT
14558	Blüten unscheinbar, 4zählig		MORTEXT
14559	Blüten unscheinbar, klein, in kugeligen bis zylindrischen Ähren		MORTEXT
14560	Blüten unscheinbar, mit einfacher Blütenhülle		MORTEXT
14561	Blüten unscheinbar, ohne Krone, in kopfigem Blütenstand		MORTEXT
14562	Blüten violett		MORTEXT
14563	Blüten violett, 1–1.5cm lang		MORTEXT
14564	Blüten violett, 4zählig		MORTEXT
14565	Blüten violett, 5zählig		MORTEXT
14566	Blüten violett, gelb oder weiss, einfarbig oder mehrfarbig		MORTEXT
14567	Blüten violett, klein (3–4mm lang), in lockeren, schlanken Ähren		MORTEXT
14568	Blüten violett, rosa oder weiss, 2–3.5cm lang		MORTEXT
14569	Blüten vor den Blättern erscheinend		MORTEXT
14570	Blüten weiss		MORTEXT
14571	Blüten weiss bis bräunlich		MORTEXT
14572	Blüten weiss bis gelblich		MORTEXT
14573	Blüten weiss bis hellviolett		MORTEXT
14574	Blüten weiss bis rosa		MORTEXT
14575	Blüten weiss bis rosa, zu 1–3 in den Blattachseln		MORTEXT
14576	Blüten weiss bis rot		MORTEXT
14577	Blüten weiss bis rot, einzeln		MORTEXT
14578	Blüten weiss mit dunklen Adern		MORTEXT
14579	Blüten weiss mit gelben Flecken auf der Unterlippe		MORTEXT
14580	Blüten weiss mit roten Adern		MORTEXT
14581	Blüten weiss oder hellrosa		MORTEXT
14582	Blüten weiss oder rosa, 1.5–2.5cm lang		MORTEXT
14583	Blüten weiss oder rot, in Knäueln		MORTEXT
14584	Blüten weiss oder rötlich		MORTEXT
14585	Blüten weiss, 2zählig, in langen, lockeren Trauben		MORTEXT
14586	Blüten weiss, 3.5–6cm lang		MORTEXT
14587	Blüten weiss, 4zählig		MORTEXT
14588	Blüten weiss, Fahne und Schiffchenspitze violett		MORTEXT
14589	Blüten weiss, Kronblätter mit orangegelben Punkten		MORTEXT
14590	Blüten weiss, in Schirmrispen		MORTEXT
14591	Blüten weiss, in dichten Rispen		MORTEXT
14592	Blüten weiss, in lang gestielten Dolden		MORTEXT
14593	Blüten weiss, in lockeren Rispen		MORTEXT
14594	Blüten weiss, mit 8 Kronblättern		MORTEXT
14595	Blüten weiss, mit bandförmigen Kronblättern		MORTEXT
14596	Blüten weisslich bis gelb		MORTEXT
14597	Blüten weisslich bis gelbgrün		MORTEXT
14598	Blüten z.T. vivipar		MORTEXT
14599	Blüten zahlreich, in grossen, aufrechten Rispen		MORTEXT
14600	Blüten zu 1–4 in dichtem, endständigem Blütenstand		MORTEXT
14601	Blüten zu 6–10 in lang gestielten Knäueln		MORTEXT
14602	Blüten zuerst hellrot, später violettblau		MORTEXT
14603	Blüten zwittrig, Perigonborsten kurz und unscheinbar 		MORTEXT
14604	Blüten zwittrig, Perigonborsten weiss, zur Fruchtzeit auffallend verlängert		MORTEXT
14605	Blüten zygomorph		MORTEXT
14606	Blüten zygomorph (1Perigonblatt = Lippe)		MORTEXT
14607	Blüten zygomorph, mit 2 Nektarblättern		MORTEXT
14608	Blütenboden aufgewölbt und fleischig, darauf zahlreiche, kleine Nussfrüchte		MORTEXT
14609	Blütenboden aufgewölbt und hohl		MORTEXT
14610	Blütenboden aufgewölbt, nicht hohl		MORTEXT
14611	Blütenboden behaart		MORTEXT
14612	Blütenboden behaart, ohne Spreublätter		MORTEXT
14613	Blütenboden kahl		MORTEXT
14614	Blütenboden kaum vergrössert, nicht fleischig		MORTEXT
14615	Blütenboden krugfömig, fleischig (Hagebutte), darin zahlreiche, freie Nussfrüchte		MORTEXT
14616	Blütenboden mit kleinen, schmallanzettlichen Spreublättern		MORTEXT
14617	Blütenformeln: siehe Potentilla, Sorbus und Prunus		MORTEXT
14618	Blütenhülle doppelt		MORTEXT
14619	Blütenhülle doppelt mit Kelch und meist freier Krone		MORTEXT
14620	Blütenhülle einfach (= Perigon)		MORTEXT
14621	Blütenhülle einfach (= Perigon) oder doppelt (Kelch und Krone)		MORTEXT
14622	Blütenhülle einfach (= Perigon), Fruchtknoten oberständig		MORTEXT
14623	Blütenhülle fehlend		MORTEXT
14624	Blütenhülle fehlend oder ein unscheinbares Perigon		MORTEXT
14625	Blütenhülle meist doppelt mit Kelch und meist verwachsener Krone		MORTEXT
14626	Blütenhülle meist vorhanden		MORTEXT
14627	Blütenhülle stark reduziert		MORTEXT
14628	Blütenknospen aufrecht		MORTEXT
14629	Blütenknospen nickend		MORTEXT
14630	Blütenstand 1–1.5 cm lang, schwarzbraun		MORTEXT
14631	Blütenstand eiförmig bis zylindrisch, viel kürzer als der Stiel		MORTEXT
14632	Blütenstand ein Pseudanthium (ähnlich den Körbchen der Asteraceae)		MORTEXT
14633	Blütenstand ein kleines, speziell gebautes Pseudanthium (= Cyathium)		MORTEXT
14634	Blütenstand ein von Hüllblättern umgebenes Pseudanthium (= Körbchen)		MORTEXT
14635	Blütenstand eine einseitswendige Traube, mit nach oben gerichteten Blüten		MORTEXT
14636	Blütenstand endständig		MORTEXT
14637	Blütenstand grün, meist länger als 8cm		MORTEXT
14638	Blütenstand im Knospenstadium von 1 bis 3 häutigen Hochblättern umgeben		MORTEXT
14639	Blütenstand im unteren Teil mit asexuell gebildeten Bulbillen		MORTEXT
14640	Blütenstand kopfig		MORTEXT
14641	Blütenstand kopfig, von radiär geteilten Hochblättern umgeben		MORTEXT
14642	Blütenstand kugelig		MORTEXT
14643	Blütenstand kugelig bis oval		MORTEXT
14644	Blütenstand kugelig bis zylindrisch		MORTEXT
14645	Blütenstand mit vergrössertem, flügelartigem Hochblatt		MORTEXT
14646	Blütenstand scheinbar seitenständig		MORTEXT
14647	Blütenstand seitenständig und endständig		MORTEXT
14648	Blütenstand violett überlaufen, meist kürzer als 4cm		MORTEXT
14649	Blütenstand zur Fruchtzeit verlängert und locker		MORTEXT
14650	Blütenstand zylindrisch		MORTEXT
14651	Blütenstand zylindrisch, etwa so lang wie der Stiel		MORTEXT
14652	Blütenstand zylindrisch, viel kürzer als der Stiel		MORTEXT
14653	Blütenstandsachse und Kelchblätter mit Drüsenhaaren		MORTEXT
14654	Blütenstiel 1–2mal so lang wie das dazugehörende Blatt		MORTEXT
14655	Blütenstiel 1–2mal so lang wie die Krone		MORTEXT
14656	Blütenstiel 2–3mal so lang wie die Krone		MORTEXT
14657	Blütenstiel 3–4mal so lang wie die Krone		MORTEXT
14658	Blütenstiel 3–5mal so lang wie das dazugehörende Blatt		MORTEXT
14659	Blütenstiel weniger als halb so lang wie die Krone		MORTEXT
14660	Blütenstiel zur Fruchtzeit 2–3mal so lang wie der Kelch		MORTEXT
14661	Blütenstiel zur Fruchtzeit etwa so lang wie der Kelch		MORTEXT
14662	Cupula (= holziger Fruchtbecher) nicht vorhanden		MORTEXT
14663	Cupula halbkugelig, mit schuppenförmigen Fortsätzen, mit 1 Nussfrucht		MORTEXT
14664	Cupula kugelig, mit langen, stechenden Fortsätzen, meist mit 3 Nussfrüchten		MORTEXT
14665	Cupula kugelig, mit langen, weichen Fortsätzen, meist mit 2 Nussfrüchten		MORTEXT
14666	Cyathienstand doldenartig		MORTEXT
14667	Cyathienstand traubenartig		MORTEXT
14668	Deckspelzen mit Grannen		MORTEXT
14669	Deckspelzen mit kurzen Grannen		MORTEXT
14670	Deckspelzen mit langen Grannen		MORTEXT
14671	Deckspelzen ohne Grannen		MORTEXT
14672	Deckspelzen zur Blütezeit bläulich		MORTEXT
14673	Dolden dicht zusammengezogen (aber nicht kopfig)		MORTEXT
14674	Dolden dicht zusammengezogen, kopfig		MORTEXT
14675	Dolden mit 2–5 Blüten		MORTEXT
14676	Dolden zur Blütezeit flach, zur Fruchtzeit im Zentrum eingesenkt		MORTEXT
14677	Drüsen am Hüllbecher oval		MORTEXT
14678	Drüsen am Hüllbecher sichelförmig		MORTEXT
14679	Endzahn des mittleren Teilblattes etwa gleich lang wie die benachbarten Zähne		MORTEXT
14680	Endzahn des mittleren Teilblattes kürzer als die benachbarten Zähne		MORTEXT
14681	Fiedern 2.Ordnung zugespitzt		MORTEXT
14682	Flügel etwa gleich lang wie das Schiffchen		MORTEXT
14683	Flügel etwa so lang wie der Kelch		MORTEXT
14684	Flügel viel kürzer als das Schiffchen		MORTEXT
14685	Flügel viel kürzer als der Kelch		MORTEXT
14686	Frucht 3samig		MORTEXT
14687	Frucht 4teilig, leuchtend rosa bis purpurn		MORTEXT
14688	Frucht 6–10mm lang		MORTEXT
14689	Frucht 8–20mm lang		MORTEXT
14690	Frucht abgeflacht		MORTEXT
14691	Frucht aufrecht		MORTEXT
14692	Frucht behaart		MORTEXT
14693	Frucht dicht behaart		MORTEXT
14694	Frucht dicht grau behaart		MORTEXT
14695	Frucht dünn (<1mm dick)		MORTEXT
14696	Frucht eiförmig, mit kurzen Zähnen, meist 1samig		MORTEXT
14697	Frucht eine Achäne		MORTEXT
14698	Frucht eine Karyopse		MORTEXT
14699	Frucht flach (Scheidewand parallel zur Fläche), im Umriss lanzettlich bis oval		MORTEXT
14700	Frucht flach (Scheidewand parallel zur Fläche), im Umriss rundlich bis oval		MORTEXT
14701	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss 3eckig		MORTEXT
14702	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss brillenförmig		MORTEXT
14703	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss lanzettlich bis oval		MORTEXT
14704	Frucht flach (Scheidewand senkrecht zur Fläche), meist mit flügelförmigem Rand		MORTEXT
14705	Frucht flach, zwischen den Samen eingeschnürt		MORTEXT
14706	Frucht gerade		MORTEXT
14707	Frucht gestielt		MORTEXT
14708	Frucht glatt		MORTEXT
14709	Frucht in 1samige, hufeisenförmige Teilfrüchte zerfallend		MORTEXT
14710	Frucht in 1samige, linsenförmige Teilfrüchte zerfallend		MORTEXT
14711	Frucht in der Achsel eines 3teiligen Vorblattes		MORTEXT
14712	Frucht kugelig bis eiförmig		MORTEXT
14713	Frucht kugelig, mit hakigen Stacheln		MORTEXT
14714	Frucht kugelig, ohne Stacheln		MORTEXT
14715	Frucht lang geschnäbelt		MORTEXT
14716	Frucht linsenförmig, flach		MORTEXT
14717	Frucht linsenförmig, flach, mit 2 häutigen Flügeln		MORTEXT
14718	Frucht länglich, mit kurzem, geripptem Schnabel		MORTEXT
14719	Frucht länglich, nicht geflügelt		MORTEXT
14720	Frucht länglich, ohne Schnabel		MORTEXT
14721	Frucht meist eine Kapselfrucht		MORTEXT
14722	Frucht mit 1–1.5cm langem Schnabel		MORTEXT
14723	Frucht mit 1–2cm langem Schnabel		MORTEXT
14724	Frucht mit Hakenhaaren besetzt		MORTEXT
14725	Frucht mit Schnabel		MORTEXT
14726	Frucht nicht oder nur undeutlich geschnäbelt		MORTEXT
14727	Frucht nierenförmig		MORTEXT
14728	Frucht nierenförmig, sichelförmig oder schraubenförmig (nicht gerade!)		MORTEXT
14729	Frucht orange		MORTEXT
14730	Frucht oval		MORTEXT
14731	Frucht oval, mit geflügelten Rippen		MORTEXT
14732	Frucht oval, mit hakigen Stacheln		MORTEXT
14733	Frucht rundlich bis oval, mit breitem, flügelförmigem Rand		MORTEXT
14734	Frucht schmal, stabförmig		MORTEXT
14735	Frucht schraubenförmig		MORTEXT
14736	Frucht sich mit 3 Zähnen öffnend		MORTEXT
14737	Frucht sich mit 6 Zähnen öffnend		MORTEXT
14738	Frucht sichel- bis hufeisenförmig		MORTEXT
14739	Frucht stabförmig		MORTEXT
14740	Frucht vielsamig		MORTEXT
14741	Frucht vollständig von einer Hülle umschlossen		MORTEXT
14742	Frucht von einem holzigen Fruchtbecher (Cupula) umgeben		MORTEXT
14743	Frucht von einer unregelmässig zerschlitzten Hülle umgeben		MORTEXT
14744	Fruchtblätter 2		MORTEXT
14745	Fruchtblätter gleich viele wie Kelch- oder Kronblätter		MORTEXT
14746	Fruchtblätter nicht vollständig miteinander verwachsen		MORTEXT
14747	Fruchtblätter ringförmig angeordnet		MORTEXT
14748	Fruchtknoten 4teilig		MORTEXT
14749	Fruchtknoten aus 1 Fruchtblatt bestehend, in den krugförmigen Blütenboden eingesenkt		MORTEXT
14750	Fruchtknoten aus 1 Fruchtblatt bestehend, oberständig		MORTEXT
14751	Fruchtknoten halbunterständig		MORTEXT
14752	Fruchtknoten meist viele, oberständig		MORTEXT
14753	Fruchtknoten ober- bis unterständig		MORTEXT
14754	Fruchtknoten oberständig		MORTEXT
14755	Fruchtknoten oberständig, Frucht eine Kapselfrucht		MORTEXT
14756	Fruchtknoten oberständig, Frucht eine mehrsamige Steinfrucht		MORTEXT
14757	Fruchtknoten oberständig, aus 2 Fruchtblättern bestehend		MORTEXT
14758	Fruchtknoten oft viele, oberständig		MORTEXT
14759	Fruchtknoten ungeteilt		MORTEXT
14760	Fruchtknoten unterständig		MORTEXT
14761	Fruchtknoten unterständig, Frucht eine Beerenfrucht		MORTEXT
14762	Fruchtknoten von der Blütenachse umwachsen, dadurch sekundär unterständig		MORTEXT
14763	Fruchtschlauch (= Utriculus) nicht vorhanden		MORTEXT
14764	Fruchtschlauch (= Utriculus) vorhanden		MORTEXT
14765	Fruchtschläuche behaart		MORTEXT
14766	Fruchtschläuche braun, mit langem Schnabel		MORTEXT
14767	Fruchtschläuche gelbgrün, eiförmig, gänzlich ohne Schnabel		MORTEXT
14768	Fruchtschläuche gelblich, mit langem Schnabel		MORTEXT
14769	Fruchtschläuche grün, mit langem Schnabel		MORTEXT
14770	Fruchtschläuche kahl		MORTEXT
14771	Fruchtschläuche rundlich, gelb- bis rotbraun		MORTEXT
14772	Früchte sind mehr oder weniger verwachsene Beerenfrüchte		MORTEXT
14773	Früchte verschiedenartig (sichelförmig bis eingerollt)		MORTEXT
14774	Früchtepaar vollständig verwachsen, blau		MORTEXT
14775	Früchtepaar vollständig verwachsen, rot		MORTEXT
14776	Früchtepaar wenig verwachsen, rot		MORTEXT
14777	Früchtepaar wenig verwachsen, schwarz		MORTEXT
14778	Gametophyt beblättert		MORTEXT
14779	Gametophyt nicht selbständig (vom Sporophyten abhängig)		MORTEXT
14780	Gametophyt niederliegend, verzweigt		MORTEXT
14781	Gametophyt selbständig (nicht vom Sporophyten abhängig)		MORTEXT
14782	Gametophyt thallos		MORTEXT
14783	Gametophyt thallos oder beblättert		MORTEXT
14784	Gametophyt unverzweigt, aufrecht		MORTEXT
14785	Geophyten		MORTEXT
14786	Glieder oval bis rundlich, 2–6mm lang		MORTEXT
14787	Glieder sprossend (vegetative Fortpflanzung)		MORTEXT
14788	Grannen 3–4cm lang		MORTEXT
14789	Grannen bis 18cm lang		MORTEXT
14790	Grannen bis 30cm lang, behaart		MORTEXT
14791	Griffel 1		MORTEXT
14792	Griffel 2		MORTEXT
14793	Griffel 2–3		MORTEXT
14794	Griffel 3		MORTEXT
14795	Griffel 3 oder 5		MORTEXT
14796	Griffel 5		MORTEXT
14797	Griffel bis zur Mitte miteinander verwachsen		MORTEXT
14798	Griffel federig behaart, nach der Blüte weiterwachsend		MORTEXT
14799	Griffel frei		MORTEXT
14800	Griffel kahl, nach der Blüte nicht weiterwachsend		MORTEXT
14801	Griffel nach der Blüte gegliedert		MORTEXT
14802	Griffel nach der Blüte nicht gegliedert		MORTEXT
14803	H5 N5 A∞ G∞ oberständig (Ranunculus) oder H5 A∞ G∞ oberständig (Caltha)		MORTEXT
14804	Halb- oder Vollparasiten		MORTEXT
14805	Haupttrieb der vegetativen Triebe elfenbeinfarbig		MORTEXT
14806	Hochblatt lang, den Blütenstand weit überragend		MORTEXT
14807	Hochblätter 1.Ordnung 0–3, ungeteilt und ganzrandig		MORTEXT
14808	Hochblätter auffallend, weiss bis rötlich		MORTEXT
14809	Hochblätter fein geteilt		MORTEXT
14810	Hochblätter gelblich, die Blüten umgebend und eine Scheinblüte bildend		MORTEXT
14811	Hochblätter lang, den Blütenstand überragend		MORTEXT
14812	Holzpflanzen		MORTEXT
14813	Holzpflanzen (häufig Zwergsträucher)		MORTEXT
14814	Holzpflanzen mit Stacheln		MORTEXT
14815	Hüllblätter locker behaart		MORTEXT
14816	Hüllblätter mit häutigem Anhängsel		MORTEXT
14817	Hüllblätter stechend		MORTEXT
14818	Hüllblätter stechend, innere Hüllblätter verlängert, ausgebreitet, oberseits gelb oder weiss		MORTEXT
14819	Hüllblätter trockenhäutig, weiss oder rosa		MORTEXT
14820	Hüllblätter weisswollig behaart		MORTEXT
14821	Hülle flach oder halbkugelig		MORTEXT
